キャリア,地域,都道府県,店名,住所,URL,店舗コード,開店日,緯度,経度,取得元,取得日
rakuten,東海,愛知県,楽天モバイル ラピオ小牧店,485-0041 愛知県小牧市小牧3丁目555 ラピオ 2F,https://network.mobile.rakuten.co.jp/shop-detail/8923/,8923,2025-10-30,35.2898039,136.9251259,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東海,愛知県,楽天モバイル ららぽーと愛知東郷店,470-0186 愛知県愛知郡東郷町東郷中央土地区画整理事業62街区1、3 3F3460号室,https://network.mobile.rakuten.co.jp/shop-detail/7701/,7701,2020-09-14,35.096446,137.051439,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東海,愛知県,楽天モバイル ららぽーと名古屋みなとアクルス店,455-0018 愛知県名古屋市港区港明2丁目3-2 ららぽーと名古屋みなとアクルス 2F,https://network.mobile.rakuten.co.jp/shop-detail/7837/,7837,2021-10-15,35.10941032,136.8826787,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東海,愛知県,楽天モバイル リーフウォーク稲沢店,492-8601 愛知県稲沢市長野7丁目1-2 リーフウォーク稲沢 1F,https://network.mobile.rakuten.co.jp/shop-detail/7906/,7906,2021-12-03,35.25927421,136.8198604,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東海,愛知県,楽天モバイル リソラ大府 ショッピングテラス店,474-0053 愛知県大府市柊山町1丁目98 リソラ大府 ショッピングテラス 1F,https://network.mobile.rakuten.co.jp/shop-detail/1337/,1337,2026-01-23,35.01759862147624,136.95738817857801,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東海,愛知県,楽天モバイル 高浜Tぽーと店,444-1305 愛知県高浜市神明町8丁目20-1,https://network.mobile.rakuten.co.jp/shop-detail/8717/,8717,2025-09-13,34.936937,137.001488,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東海,愛知県,楽天モバイル 鶴舞イオンタウン千種店,464-0858 愛知県名古屋市千種区2丁目16-13 イオンタウン千種2F　44区画,https://network.mobile.rakuten.co.jp/shop-detail/1871/,1871,2016-12-23,35.161888,136.923800,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東海,愛知県,楽天モバイル 名古屋ユニモール店,450-0002 愛知県名古屋市中村区名駅4丁目5-26先 352区画 Dエリア,https://network.mobile.rakuten.co.jp/shop-detail/7756/,7756,2021-05-21,35.171645,136.886323,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東海,愛知県,楽天モバイル 名古屋栄森の地下街店,460-0008 愛知県名古屋市中区栄3-5-12 地下鉄栄森の地下街中央一番街26・27番,https://network.mobile.rakuten.co.jp/shop-detail/0171/,0171,2015-10-22,35.169932,136.90828,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東海,愛知県,楽天モバイル 名古屋栄大津通店,460-0008 愛知県名古屋市中区栄3丁目4-5 サカエノバ 1F,https://network.mobile.rakuten.co.jp/shop-detail/8402/,8402,2022-06-17,35.16844757,136.9069373,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,東海,愛知県,楽天モバイル 名古屋則武店,451-0051 愛知県名古屋市西区則武新町3丁目1-17 イオンモール Nagoya Noritake Garden 2F,https://network.mobile.rakuten.co.jp/shop-detail/8602/,8602,2025-08-01,35.179925789666,136.880191269695,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,YAMADA web.com 松山問屋町店,791-8018 愛媛県松山市問屋町9-30,https://network.mobile.rakuten.co.jp/shop-detail/7836/,7836,2021-10-15,33.86460975,132.7498574,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,エディオン イオンモール新居浜店,792-0007 愛媛県新居浜市前田町8-8,https://network.mobile.rakuten.co.jp/shop-detail/4911/,4911,2018-10-23,33.953198,133.269641,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,エディオン 松山本店,790-0065 愛媛県松山市宮西1丁目3-1,https://network.mobile.rakuten.co.jp/shop-detail/1211/,1211,2016-02-24,33.844451,132.751997,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,エディオン 南松山店,790-0952 愛媛県松山市朝生田町5丁目1-25 ジョー・プラ 3F,https://network.mobile.rakuten.co.jp/shop-detail/8747/,8747,2025-09-16,33.82099519019577,132.77264149892827,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,ケーズデンキ 四国中央店,799-0101 愛媛県四国中央市川之江町349-1,https://network.mobile.rakuten.co.jp/shop-detail/8952/,8952,2025-10-31,34.00183812842379,133.5642721680904,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,ケーズデンキ 松山藤原店,790-0035 愛媛県松山市藤原2丁目4-44,https://network.mobile.rakuten.co.jp/shop-detail/4141/,4141,2018-08-02,33.830376,132.757711,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,ケーズデンキ 松山問屋町店,791-8018 愛媛県松山市問屋町5-22,https://network.mobile.rakuten.co.jp/shop-detail/8822/,8822,2025-10-01,33.86485804703529,132.7514794118817,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,愛媛CATVエミフルMASAKI店,791-3120 愛媛県伊予郡松前町筒井850 エミフルMASAKI フローラルコート 2F,https://network.mobile.rakuten.co.jp/shop-detail/1515/,1515,2026-08-24,33.78990315,132.7161283,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,愛媛CATV大手町オープンスタジオ,790-0067 愛媛県松山市大手町1丁目11-4,https://network.mobile.rakuten.co.jp/shop-detail/1514/,1514,2026-08-24,33.84064796,132.7580823,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,楽天モバイル イオンモール今治新都市店,794-0068 愛媛県今治市にぎわい広場1-1 イオンモール今治新都市 2F,https://network.mobile.rakuten.co.jp/shop-detail/8274/,8274,2022-03-25,34.0444023,132.9624641,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,楽天モバイル イオンモール新居浜店,792-0007 愛媛県新居浜市前田町8-8 イオンモール新居浜 2F,https://network.mobile.rakuten.co.jp/shop-detail/1244/,1244,2025-12-19,33.9556989678819,133.268438671918,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,楽天モバイル フジグラン重信店,791-0216 愛媛県東温市野田3丁目1-13 フジグラン重信 2F,https://network.mobile.rakuten.co.jp/shop-detail/8671/,8671,2025-08-18,33.79559926,132.833744,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,楽天モバイル フジグラン西条店,793-0028 愛媛県西条市新田字北新田235 フジグラン西条 1F 15.19T区画,https://network.mobile.rakuten.co.jp/shop-detail/1086/,1086,2025-11-28,33.9250518,133.1827374,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,楽天モバイル フジグラン北宇和島店,798-0022 愛媛県宇和島市伊吹町甲912-2 フジグラン北宇和島 1F,https://network.mobile.rakuten.co.jp/shop-detail/1438/,1438,2026-03-13,33.23534744815012,132.56978790008014,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,楽天モバイル 銀天街店,790-0012 愛媛県松山市湊町4-8-7 銀天街センタービル 1F,https://network.mobile.rakuten.co.jp/shop-detail/8809/,8809,2025-10-08,33.83613866516225,132.7673071888473,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,楽天モバイル 今治ワールドプラザ店,799-1506 愛媛県今治市東村1丁目14-2 今治ワールドプラザ 1F 14-102区画,https://network.mobile.rakuten.co.jp/shop-detail/1175/,1175,2025-11-28,34.042648184259285,133.02778143457695,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,楽天モバイル 松山大街道店,790-0004 愛媛県松山市大街道1丁目6-4,https://network.mobile.rakuten.co.jp/shop-detail/3031/,3031,2018-03-20,33.837657,132.770216,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,楽天モバイル 大洲店,795-0064 愛媛県大洲市東大洲1342 1F,https://network.mobile.rakuten.co.jp/shop-detail/8988/,8988,2025-11-07,33.5303934,132.5702140,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,四国,愛媛県,楽天モバイル 明屋書店 松前店,791-3110 愛媛県伊予郡松前町大字浜萱田1091-1 明屋書店松前店 1F,https://network.mobile.rakuten.co.jp/shop-detail/1063/,1063,2025-11-15,33.78273011933613,132.7132183895696,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,ケーズデンキ シーサイドひたちなか店,312-0005 茨城県ひたちなか市新光町30-1,https://network.mobile.rakuten.co.jp/shop-detail/2961/,2961,2018-02-19,36.404949,140.582016,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,ケーズデンキ たつのこまち龍ケ崎モール店,301-0854 茨城県龍ケ崎市中里2丁目1-2,https://network.mobile.rakuten.co.jp/shop-detail/8874/,8874,2025-10-17,35.931459404931,140.2024898868193,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,ケーズデンキ つくばみらい店,300-2445 茨城県つくばみらい市小絹字東中宿708-1,https://network.mobile.rakuten.co.jp/shop-detail/8854/,8854,2025-10-17,35.98287161632041,139.98242197084735,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,ケーズデンキ つくば研究学園店,305-0817 茨城県つくば市研究学園4丁目4-1,https://network.mobile.rakuten.co.jp/shop-detail/1251/,1251,2016-03-10,36.086647,140.076063,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,ケーズデンキ ひたち野うしく店,300-1206 茨城県牛久市ひたち野西4丁目1-2,https://network.mobile.rakuten.co.jp/shop-detail/8876/,8876,2025-10-24,36.011433450172724,140.1457587135481,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,ケーズデンキ 神栖店,314-0146 茨城県神栖市平泉2-120,https://network.mobile.rakuten.co.jp/shop-detail/2971/,2971,2018-02-19,35.913327,140.639723,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,ケーズデンキ 水戸本店,310-0836 茨城県水戸市元吉田町上千束1944-12,https://network.mobile.rakuten.co.jp/shop-detail/1241/,1241,2016-03-10,36.339100,140.481694,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,ケーズデンキ 石岡店,315-0031 茨城県石岡市東大橋字中峯1937-1,https://network.mobile.rakuten.co.jp/shop-detail/8961/,8961,2025-11-08,36.19939849773808,140.30481391837117,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,ケーズデンキ 土浦真鍋店,300-0051 茨城県土浦市真鍋1丁目1083-1,https://network.mobile.rakuten.co.jp/shop-detail/8877/,8877,2025-10-24,36.087594626317724,140.20568104711992,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,ケーズデンキ 那珂店,311-0105 茨城県那珂市菅谷1620-1,https://network.mobile.rakuten.co.jp/shop-detail/8445/,8445,2022-10-05,36.43080578,140.5133671,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,ケーズデンキ 日立北店,317-0053 茨城県日立市滑川町1丁目12-10,https://network.mobile.rakuten.co.jp/shop-detail/8954/,8954,2025-10-31,36.61141268007429,140.66845315614808,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,テックランドNew日立店,317-0052 茨城県日立市東滑川町5丁目1-4 SEAMARKSQUARE内,https://network.mobile.rakuten.co.jp/shop-detail/8944/,8944,2025-11-08,36.61611359735876,140.67750278332468,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,テックランドNew龍ヶ崎店,301-0044 茨城県龍ケ崎市小柴5-1-2 サプラモール 2F,https://network.mobile.rakuten.co.jp/shop-detail/8719/,8719,2025-09-26,35.93304096,140.1603725,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,テックランド古河店,306-0233 茨城県古河市西牛谷1002-1,https://network.mobile.rakuten.co.jp/shop-detail/8861/,8861,2025-10-25,36.20228768,139.7364923,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,テックランド水戸本店,310-0852 茨城県水戸市笠原町209,https://network.mobile.rakuten.co.jp/shop-detail/8847/,8847,2025-10-18,36.34779625158342,140.45857730540808,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,ビックカメラ 水戸駅店,310-0015 茨城県水戸市宮町1丁目7-31 エクセルみなみ4F・5F,https://network.mobile.rakuten.co.jp/shop-detail/6621/,6621,2019-06-11,36.370136,140.476993,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,楽天モバイル MEGAドン・キホーテ上水戸店,310-0041 茨城県水戸市上水戸2丁目9-10 MEGAドン・キホーテ上水戸店,https://network.mobile.rakuten.co.jp/shop-detail/8750/,8750,2025-09-22,36.38969511,140.4458022,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,楽天モバイル SEA MARK SQUARE日立店,317-0052 茨城県日立市東滑川町5丁目地内 SEA MARK SQUARE 2F 212区画,https://network.mobile.rakuten.co.jp/shop-detail/1117/,1117,2025-11-28,36.617064,140.6773379,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,楽天モバイル あかやまJOY古河店,306-0004 茨城県古河市雷電町1-18 ショッピングセンターあかやまJOY 1F 107区画,https://network.mobile.rakuten.co.jp/shop-detail/1023/,1023,2025-11-20,36.198875,139.712889,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,楽天モバイル イーアスつくば店,305-0817 茨城県つくば市研究学園5丁目19 イーアスつくば 1F,https://network.mobile.rakuten.co.jp/shop-detail/8578/,8578,2025-08-12,36.086418,140.083546,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,楽天モバイル イオンタウン守谷店,302-0110 茨城県守谷市百合ヶ丘3丁目249-1 イオンタウン守谷 1F 131区画,https://network.mobile.rakuten.co.jp/shop-detail/7933/,7933,2022-01-07,35.9449965,139.990764,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,楽天モバイル イオンモールつくば店,305-0071 茨城県つくば市稲岡66-1 イオンモールつくば3F,https://network.mobile.rakuten.co.jp/shop-detail/6031/,6031,2019-04-30,36.035225,140.133021,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,楽天モバイル イオンモール下妻店,304-0033 茨城県下妻市堀篭972-1 イオンモール下妻 1F,https://network.mobile.rakuten.co.jp/shop-detail/1414/,1414,2026-02-20,36.18987511,139.9896877,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,楽天モバイル イオンモール水戸内原店,319-0317 茨城県水戸市内原2丁目1 イオンモール水戸内原 3F,https://network.mobile.rakuten.co.jp/shop-detail/8335/,8335,2022-04-22,36.37514493,140.3592738,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,楽天モバイル イオンモール土浦店,300-0811 茨城県土浦市上高津367 イオンモール土浦3F,https://network.mobile.rakuten.co.jp/shop-detail/6841/,6841,2019-07-19,36.080211,140.180740,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
rakuten,関東,茨城県,楽天モバイル イオン笠間店,309-1616 茨城県笠間市赤坂8 イオン笠間店 2F,https://network.mobile.rakuten.co.jp/shop-detail/1177/,1177,2025-12-01,36.3916847,140.2517683,https://network.mobile.rakuten.co.jp/shopmaster-public/v1/shops,2026-08-17
